,ulasan,label
1945,"PELAYANAN BURUK Pengiriman menggunakan shope expres standar sangat sangat buruk yg pertama lokasi TDK dijelaskan dimana posisi barang kita berada, yg kedua pengiriman trsebut bukanlah kurir langsung dari shope tapi menggunaka kurir sicepat, dll.. Barang sampai ke rumah sore, ternyata barangnya gak sesuai TLP pihak shope sulit, padahal tinggal beberpa jam lagi sdh masuk di tgl berikutnya, bagaimana mau melakukan komplain 😒😒 Unistal sja app ini, pelayanan marketplce sebelah lebih baik dari ini",0
1946,"Mohon maaf karena saya beri rating 1, aplikasi ini terlalu banyak menggunakan memori HP. Setelah diinstal, aplikasi ini bisa menggunakan memori hape sampai 475 MB lebih. Jauh lebih besar dibandingkan dgn akun marketplace lainnya yg menggunakan memori sekitar 150 MB. Selain itu, di HlP saya jg muncul ada file ""sampah"" yang terdeteksi oleh aplikasi pembersih bawaan, & file itu bernama ""shopee bla bla"" bisa sampai beberapa file dgn 1 file besarnya sekitar 250 MB. Mungkin ini hanya saya yg mengalami",0
1947,Hilangnya pilihan jasa pengiriman sangat mengecewakan utk kami yang diluar jawa.,0
1948,Detail eventnya masih terlalu rame tampilannya...agak pusing kliknya..apalagi pemakai baru..so far good apk ..dpt hrga2 murah dsini..,0
1949,"Bikin iklan gede tapi servernya slalu error mulu, ah yasudahlah. Garagara server error saya slalu gabisa checkout barang kalo pas lagi promo jambore.",0
1950,"Asliii ini plikasi bagusssss banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! TAPI BOHONG !!! jelek parah !!! Memeras penggunanya dengan biaya biaya penanganan mahal ,, gak kayk dlu murah meriah .. Gara"" covid owner shoppie gak ad uang jdi hrga penanganan di naikkan !!!",0
1951,"Hallo mimin, kenapa di aplikasi Shopee ku tdk ada menu pilihan Shopee Paylatter ya? Padahal aku mau ngaktifin, adanya hanya Shopee pay saja, bagaimana mana apa krna aku baru member silver? Ngaruh gak sih tolong bantu jawab yaaaaaa makasihhh",0
1952,"Ribetttt balikin saldo musti pakai verifikasi data segala, makanya identitas data kita sering dicuri/disalahgunakan oleh pihak yang tidak bertanggung jawabbbbb!!!!!!! Payahhhhh bintang 1 only👎👎👎👎👎",0
1953,Kebanyakan update shopee nih yang jadi masalah kenapa harus setiap bulan update terus mending kalo makan memori internal kecil lah ini banyak banget jadi kasian kalo masih ada pengguna yang hpnya masih kentang coba di perbaiki lagi ga usah setiap bulan juga updatenya kalo gini terus mendingan pindah ke si IJO ajalah,0
1954,"Tolong pihak shopee cek terlebih dahulu toko2 yg mw jualan di shopee,kebnykan toko ny tdk amanah. Saya jd males blnja di shopee slalu dpt toko tdk amanah",0
1955,Kenapa ya pas saya udah cekout dan udah pake voucher diskon malah gak bisa pas klik buat pesanan malah katanya ada kesalahan,0
1956,"Sudah terdaftar gratis ongkir, tapi belum dapat notifikasi. Sedangkan saya mau daftar lagi katanya sudah terdaftar tapi di produk saya tidak ada keterangan free.",0
1957,Sudah beberapa kali mau update ke shopee pay tp tidak pernah ada msuk SMS kode verifikasi padahal nmr sdah benar,0
1958,"Kasi bintang 1 aja... Lelet banget padahal Jaringan 4G..aplikasi yg lain, lancar buka nya... Tapi ini Lalot banget",0
1959,"Untuk Pengembalian Dana Ke Rekening Pemilik Terlalu Ribet Harus KTP alamat dan lain.a , setelah KTP terfertivikasi harus daftar.in no rekening bank dulu dan nunggu lagi d vertifikasi. walau emang untuk keamanan tapi kesannya malah sangat menyusahkan pengguna..!!!",0
1960,"Alamat tidak sesuai KTP, apa perlu pakai surat pengantar RT/RW sama KECAMATAN...?",0
1961,"Shopee bobrok merugikan,sy tdk ada pakai Spinjam..malah di hack 7,5jt tp tdk ada minta OTP atau link masuk untuk si hacker log in akun,skrg sy malah balikin duit 8,1jt .. permainan orang shopee ini ..",0
1962,Maaf knp tiba tiba gk bisa cod padahal setiap belanja di toko yg sama bisa cod ni semua toko di cekout gk bisa cod,0
1963,"Dengan berat hati saya beri penilaian kritis karena secara sepihak akun saya di batasi dengan alasan tertera tidak menggunakan aplikasi shopee yang resmi, saya sangat bingung karena saya mendownload aplikasi juga dari playstore, saya juga selalu update aplikasi jika tersedia pembaharuan. andai ditanya kecewa saya jawab SANGAT KECEWA, tapi mau gimana lagi saya sadar bahwa saya bukan siapa siapa, saya hanya masyarakat kecil yang numpang menyambung hidup dengan belanja di shopee.",0
1964,Pliss lah.. Knp kode Verifikasi sy Tdk terkirim ².. Sdh pakai segala Macam cara tpi tdk bisa..Pda.hal email sma kata sandi sudah benar,0
1965,"Shopee kurirnya harus dituntut kirim paket secara cepat Yaaaa ... Makanya gasss gasss teroosss, Sampek ngomong ke customer juga ikut ngeGasssssssssss!!! Gek opo lho kui CK CK CK",0
1966,Kecewa aku gunain aplikasi shopeeasa gk bisa cod padahal iklan nya itu bisa cod dan juga pas mau pake voucher gratis ongkir masa gk bisa aneh bnget jadi ifiel aku🙃,0
1967,Jasa pengirimnya jelek dan pihak penyedia toko online lepas tangan. Buyer jga yg harus repot.,0
1968,"aplikasi online Shop terlemot No 1, sering mengalami touch delay. bahkan sampe anti gores pecah juga tetap delay, tolong ringankan aplikasi ini karna belanja online harusnya nyaman dan ngak ribet ini mah sentuh puluhan kali belum tentu bisa. bahkan hape mahal pun tetap delay, segera perbaiki krna itu bikin risih dan ketidaksukaan dari dari pelanggan.",0
1969,Kecewa aku gunain aplikasi shopeeasa gk bisa cod padahal iklan nya itu bisa cod dan juga pas mau pake voucher gratis ongkir masa gk bisa aneh bnget jadi ifiel aku🙃,0
1970,"baru pertama ini pihak shopee ngacem2 akan melaporkan ke pihak hukum.,keluarga semua di ancam kalau tahu kayak gini nggak bakalan dech pinjam uang tunai di ""SPinjam"" Biasanya ngerti kalau ada kendala dalam masa sulit sekaran,,.kalau nekan orang sekeras apa pun kalau dananya belum ada ya mau gimana lagi kan sudah jelas tiap telat bayar 1 bulan berbungga...saran aja buat yang lain jangan sampai ambil pinjaman di ""SPINJAM"".",0
1971,"Rada kesel sih, kadang shopee apk nya suka lemot bngt, dipencet, mau 30 an detik baru kebuka, pencet ikon lain, pun lelet",0
1972,Kembalilan hak pengguna untuk memilih jasa pengiriman sesuai keinginan dan kebutuhan pengguna..,0
1973,Kok suram menu shopeefood gak ada di menu shopee suda update tetep gak ada yg komen di ig shopeefood juga sama gak ada shopefood suram shopeefood,0
1974,"Saya sebenarnya puas menggunakan shopee, bahkan sangat puas, tapi saya ingin bertanya kenapa setiap saya mau check out sering tertera bahwa Check out gagal (D07) kode voucher sudah digunakan.. tolong penjelasannya, terimakasih",0
1975,Barang yg dipesan sangat hati-hati karena beberapa produk gagal bukan karena shopee nya tapi pemilihan toko nya. Sejauh ini aku seneng karena setiap produk yg dipesan tidak gagal . Tengkyuuuu🤍,0
1976,"Mau tanya, saya kan udah daftar namun saya hapus lagi, saya download lagi namun ketika saya mau belanja, di komentar harus registrasi no telepon, saya mau regis tapi ng tau caranya, udah cari di mana mana Ng dapat, mohon penjelasannya",0
1977,Terpaksa uninstal...promo gratis ongkir pengguna baru tidak dapat di pakai....promo potongan 20ribu dengan minimal pembelian 20rb juga tidak dapat dipakai juga...penasaran aja dengan iklan promo2 shopee....ehhh...ternyata no rekomend...😆😆tidak sesuai dengan apa yang di iklankan bosku...trims...bye...,0
1978,"Buruk sekali . Penanganan trouble sangat lambat.customer service di telepon separuh jalan malah di matikan. Tidak bisa menarik dana dari hasil penjualan , kode otp sampe berhari hari tidak kunjung di kirim. Padahal no aktif, internet sangat cepat. Setiap lapor ke cs di suruh log out -log in ulang berkali kali tapi tidak ada solusi. Menunggu 2x24 jam besoknya lapor lagi sama lagi hasilnya malah tunggu 3x24 jam. Payah banget shopee. Sangat sangat amat teramat buruk sekali pelayanan nya.",0
1979,"Saya baru download shopee trus mau order barang gak bisa cod bayar ditempat,teman saya juga sama baru download gk bisa cod",0
1980,"Buruk sekali . Penanganan trouble sangat lambat.customer service di telepon separuh jalan malah di matikan. Tidak bisa menarik dana dari hasil penjualan , kode otp sampe berhari hari tidak kunjung di kirim. Padahal no aktif, internet sangat cepat. Setiap lapor ke cs di suruh log out -log in ulang berkali kali tapi tidak ada solusi. Menunggu 2x24 jam besoknya lapor lagi sama lagi hasilnya malah tunggu 3x24 jam. Payah banget shopee. Sangat sangat amat teramat buruk sekali pelayanan nya.",0
1981,"Percuma ada gratis ongkir cod tapi pas chekout gak bisa dipake padahal udah nyari produk sesuai sk, kenapa makin ribet sih!!!! Abis itu lemotnya parah lagi, awalnya sih suka tapi lama lama makin ancur ni aplksi terlalu syarat! Kalo cuma minimal belanja 30rb sih gak masalah ini harus pake jasa pengiriman ini lah harus gini lah gitu lah gimana caranya tau kalo produk itu menggunakan jasa sopi ekspres! Ngeselin kali semua gratis ongkir gak bisa dipakek",0
1982,"Pengalaman blnja pertama pelayanan tidak memuaskan, entah itu dr pihak shopee atau jasa kirim nya,. Tapi seharusnya saling berkoordinasi dgn jasa kirim, untuk melacak pesanan sampai dimana, bukan malah konsumen suruh nunggu berhari² dan melacak sendiri bkberadaan pesenan",0
1983,MAKIN KESINI SHOPEE MAKIN JELEK APLIKASI NYA.. NGELAG TIAP HARI TIAP MAU ORDER PASTI NGGA BISA DI PENCET SEBEL BANGET. TERUS ONGKIRNYA MAKIN MAHAL LAGI. TOLONG YA SHOPEE DIPERBAIKI LAGI. SEKIAN TERIMAKASIH.,0
1984,"Knapa alamatnya eror ya kak,padahal udah lengkap,lokasi sebelum dan saat ini maksudnya gmna",0
1985,"Maaf kak, dulu kalo belanja di shopee biasanya gak ada kendala Tapi sekarang kendala nya di shopee pay :) padahal saya udah top up dan jumlahnya juga udah lebih dari harga barang dan ongkir nya Tapi kok tau tau keluar belum bayar? Terus pas saya mau bayar keluar yg gak biasanya? Bingung jadi gimana :) uangnya udah di shopeepay :) tau gini enakan cod :')",0
1986,Terpaksa uninstal...promo gratis ongkir pengguna baru tidak dapat di pakai....promo potongan 20ribu dengan minimal pembelian 20rb juga tidak dapat dipakai juga...penasaran aja dengan iklan promo2 shopee....ehhh...ternyata no rekomend...😆😆tidak sesuai dengan apa yang di iklankan bosku...trims...bye...,0
1987,"ganyaman bgt sekarang shopeenya, masak gada voucher gratong yg biasa, voucher semua khusus buat yg shopeepay/paylater. kl mau co, ongkir bisa sampai 27k. kebanyakan barangnya dr jakarta. kasihan yg dijawa kl mau co!!!!!!",0
1988,Saya narik saldo shopee ke bank dari tanggal 3 maret sampai sekarang belum juga masuk ke saldo bank saya kenapa ya??,0
1989,"So far bagus, Suka sama ayam shopee nya, soalnya gemoy. Cuman Kalo bisa bikin merchandise ayam shopee nya kaya boneka ayam shopee gtu. Trs dijual di shopee. Udh si gitu aja.",0
1990,"Gratis ongkir minimal pembelian 10rb tapi gak juga tuh haha. Terus kan belanja nih yg 30ribuan biar gratis ongkir ehhh shopeepay nya gak cukup dong karena belom include ongkirnya, jadi metode pembayarannya belom bisa diganti ke shopeepay. Hahahaha sumpah ribet deh",0
1991,"Dikiranya dengan kebijakan ekspedisi, buyer bertahan ya enggak lah, emang cuma si oren doang yg ada gratis ongkir.",0
1992,Apa benar shopee dpt hadiah cashback Trs cashback nya bs d transfer lwt atm Org kantor shopee nnyk jumlah sisa saldo atm saya .. Apakah shopee mengadakan acara hadiah cashback?? Tolong info sebenarnya dong min..🙏🙏🙏 Nehh kami lagi di atm BRI skrg ..,0
1993,Binggung deh pakai shoope saya pengguna baru dapet hadiah dituliskannya bisa cod tapi GK bisa??? GK bisa di check out ☹️☹️☹️,0
1994,"Jelek bgt skrng sebagai pembeli setia di shopee skrng gk bsa pilih jasa pengiriman , tolong sprti semula yg bisa pilih mau pake j&t atau sicepat..ini jlek bgt skrng..",0
1995,Aplikasi shopee skarang sllu saja mencapai limit harian. Baru pesan 1 atw 2 toko langsung mencapai limit harian bahkan mingguan.,0
1996,Makin lama makin banyak aturan kenapa ya min Masa pakai limit belanja mingguan Itu namanya menghambat pembeli untuk belanja di shopee Seharusnga senang dong banyak yang belanja tapi kenapa pakai limit mingguan,0
1997,"Shopee gimana sih!!, Akun saya kok gk bisa di tambahin alamat,padahal didalam ShopeePay ada yang 900k ahh!!! Mengecewakan sekali ngadu ke CS malah belum selesai Masalahnya",0
1998,Shopee tempatnya belanja online no.1 ... MANTAP...succes selalu kak...semoga lancarrrrr....barangnya sangat original...,0
1999,"Ampun... inii shopee kenapa jdi lelet gnii yaa.?? Pdhal udh diperbarui, tpii bukannya bgus tpi lelet. Mau cek2 fto2 produk ajj msti loading bbrpa menit. Tlong donk diperbaikii. Gak nyaman x mau cek2 fto brang tpi msti loading dlu. Pdhal jaringan bagus, buka yt jga lancar2 ajj thu, gliran buka shopee ajj lelet.",0
2000,payah setiap ingin menggunakan spaylater selalu tidak bisa padahal tagihan sudah di bayar.,0
2001,Shoppe adalah tempat pembelajaan online ku saat ini seneng banget dishopee pengiriman nya cepet banget tapi sayang nya shopee skrng susah bgt gratis ongkir :) skrng agak jarang beli barang barang lain dikarenakan ongkir yang mahal bgt gak ada gratis ongkir langka banget deh gratis ongkir. Jadi mohon admin untuk sering mengadakan gratis ongkir. Hatur nuhun...,0
2002,"Mohon untuk meningkatkan keamanan, banyak akun yg di hack dan di bobol, untuk pengamanan nya mohon d tingkatkan lagi, karna banyak kejahatan mengatas namakan shoppe",0
2003,"Maaf ya min udah 1 harian aku tambah alamat baru gak bisa"", responnya mslah jaringn mulu, padahl full. Udah di update, hapus cache, trus aku udah hubungi cs shopee dngan mengikuti hapus cache pada perangkat Android kamu terlebih dahulu dengan langkah-langkah sebagai berikut: - Buka pengaturan perangkat - Buka bagian aplikasi - Cari aplikasi Shopee - Buka dan tarik ke bawah - Tekan tombol ""Hapus Data"" dan ""Hapus Cache"" - Tekan tombol ""Uninstal"" pada halaman yang sama. Gak bisa juga.",0
2004,"Shopee tolong dong, ni saya pengguna baru terus mau checkout tapi ga bisa. pas verivikasi no telp gabisa2 padahal sinyal bagus",0
2005,"Shopee mending fokus bikin tempat lapak jualan saja! Gak perlu ada jasa ekspedisi shopee exspres, krn jasa shopee exspres sangat buruk, jelek, gak seperti JNT dan JNE. Sekali lagi ekspedisi kalian buruk sangat sangat buruk!!!",0
2006,"Barang yang dijual sesuai dengan yang di aplikasi, pembayaran aman. Pengiriman cepat.",0
2007,Aku suka belanja di shopee karna disc nya banyak daan gak ribet sering kali belanja ke shopee baru kali ini kecewa karena sistem shopee yang tiba2 barang yg aku beli di batalkan dapat 1 hari setelah checkout karena kesalahan sistem . Sepihak bgt sih kan aku udah seneng bgt ehh tiba2 di batalkan tolong dong shopee jangan kaya gitu kan ngecewain bgt,0
2008,"Mau tanya, saya kan udah daftar namun saya hapus lagi, saya download lagi namun ketika saya mau belanja, di komentar harus registrasi no telepon, saya mau regis tapi ng tau caranya, udah cari di mana mana Ng dapat, mohon penjelasannya",0
2009,"Saya heran kenapa diaplikasi tertera barang sudah sampai tapi kenapa barangnya tidak ada, seharusnya pihak pengirim konvirmasi kesaya, buat apa ada nomer hp, klo begini saya jdi kehilangan barang saya, pihak j&t terutama",0
2010,"Untuk Pengembalian Dana Ke Rekening Pemilik Terlalu Ribet Harus KTP alamat dan lain.a , setelah KTP terfertivikasi harus daftar.in no rekening bank dulu dan nunggu lagi d vertifikasi. walau emang untuk keamanan tapi kesannya malah sangat menyusahkan pengguna..!!!",0
2011,"Ko saya ga bisa masuk akun shopee saya yah, yang pake facebook ga dapet sms atau WA verifikasi nyh gimana ini",0
2012,"CUMA SEKEDAR SARAN,UNTUK PEMESANAN SHOPEE FOOD KOK GAK BISA PAKE PAYLATER Y,KOK GAK KAYA GOJEK BISA PAKE PAY LATER,MOHON DI UPGRADE LAYANANNYA,OVER ALL UNTUK PEMULA BAGUS BANGET PELAYANAN SHOPEE FOODNYA",0
2013,"Kabarnya mulai tgl 15, pembeli sudah tidak bisa lagi memilih jasa expedisi . Mohan aturan baru tersebut, untuk dipertimbangkan! Karena nanti banyak yg kecewa",0
2014,Maaf saya memberi bintang 4. Karena saya agak kecewa dengan pengiriman shopee express kurirnya agak teledor tadi barusan paket saya hilang dalam perjalanan menuju rumah saya😭😭. Padahal saya mau dipake sekarang😔😔. Tapi saya tetap suka fitur di shopee karena performanya bagus dan harga barang nya murah murah😄😄,0
2015,Kenapa sih setiap buka Shopee.... Selalu ada uops halaman sedang dlm perbaikan mohon tunggu sebentar... Kembali ke halaman utama.... Coba dong pihak Shope INI GIMANA SAYA JD SUSAH MAU LIHAT BARANG YG MAU DIBELI DAN SUSAH MAU PESEN GARA GARA HARUS KEMBALI KE HALAMAN UTAMA MULU ... PIHAK SHOPEE MOHON DIRESPON KELUHAN SAYA SOALNYA SAYA JD REPOT MAU PESEN SUSAH👿😤 JD GIMANA NIH PERBAIKIN YG BENER DONG,0
2016,"Kenapaa susah buat verifikasi nomor padahal nomor belum pernah di pake buat apa apa, baru kali ini lamaa dapet kode verifikasi nya",0
2017,Hai shopee. Kenpa skrng pengiriman gk bisa pilih lagi ekspedisi yg kami mau ?,0
2018,Tolong pihak shopee bantu saya untuk melacak akun yang sudah menguras saldo shopeepay saya. Semalam saya dapat prmberitahuan untuk mengklik link yang katanya dari shopee. Setelah saya klik. Pagi.nya saldo saya sudah ludes.,0
2019,sngat senang & puas belanja di shopee....tapi sayang riwayat belanja kita gak bisa dihapus.,0
2020,"Udah nunggu 1x24 masih aja koin cashback nya blom masuk, di DM ig juga ga di bales apk ga jelas banget ga biasanya kaya gitu",0
2021,"Fitur emas shopee parah banget, jual emas udah 2 minggu dananya ditahan shopee, padahal semuanya udah verif, udah chat cs shopee juga, tapi lamban sekalaihhh, sampe sekarang dananya ga masuk2, udah kek scam aja nih aplikasi",0
